@timestamp,@message
2019-10-02 11:24:17.362,"Policy training> Surrogate loss=-0.08149566501379013, KL divergence=0.028325114399194717, Entropy=1.8189164400100708, training epoch=3, learning_rate=3e-05"
2019-10-02 11:24:08.062,"Policy training> Surrogate loss=-0.06668876856565475, KL divergence=0.02959803119301796, Entropy=1.8294442892074585, training epoch=2, learning_rate=3e-05"
2019-10-02 11:23:59.803,"Policy training> Surrogate loss=-0.03445135056972504, KL divergence=0.023093000054359436, Entropy=1.8199259042739868, training epoch=1, learning_rate=3e-05"
2019-10-02 11:23:50.422,"Policy training> Surrogate loss=0.008927317336201668, KL divergence=0.015093549154698849, Entropy=1.8385518789291382, training epoch=0, learning_rate=3e-05"
2019-10-02 11:23:40.097,"Training> Name=main_level/agent, Worker=0, Episode=640, Total reward=13.94, Steps=29702, Training iteration=31"
2019-10-02 11:23:38.097,"Training> Name=main_level/agent, Worker=0, Episode=639, Total reward=17.99, Steps=29677, Training iteration=31"
2019-10-02 11:23:35.096,"Training> Name=main_level/agent, Worker=0, Episode=638, Total reward=84.44, Steps=29634, Training iteration=31"
2019-10-02 11:23:22.092,"Training> Name=main_level/agent, Worker=0, Episode=637, Total reward=32.14, Steps=29456, Training iteration=31"
2019-10-02 11:23:18.091,"Training> Name=main_level/agent, Worker=0, Episode=636, Total reward=40.92, Steps=29392, Training iteration=31"
2019-10-02 11:23:12.089,"Training> Name=main_level/agent, Worker=0, Episode=635, Total reward=31.26, Steps=29310, Training iteration=31"
2019-10-02 11:23:06.087,"Training> Name=main_level/agent, Worker=0, Episode=634, Total reward=33.96, Steps=29235, Training iteration=31"
2019-10-02 11:23:01.085,"Training> Name=main_level/agent, Worker=0, Episode=633, Total reward=87.6, Steps=29161, Training iteration=31"
2019-10-02 11:22:47.081,"Training> Name=main_level/agent, Worker=0, Episode=632, Total reward=7.86, Steps=28968, Training iteration=31"
2019-10-02 11:22:45.081,"Training> Name=main_level/agent, Worker=0, Episode=631, Total reward=22.43, Steps=28942, Training iteration=31"
2019-10-02 11:22:41.079,"Training> Name=main_level/agent, Worker=0, Episode=630, Total reward=11.84, Steps=28893, Training iteration=31"
2019-10-02 11:22:39.079,"Training> Name=main_level/agent, Worker=0, Episode=629, Total reward=10.57, Steps=28870, Training iteration=31"
2019-10-02 11:22:37.078,"Training> Name=main_level/agent, Worker=0, Episode=628, Total reward=50.82, Steps=28839, Training iteration=31"
2019-10-02 11:22:29.076,"Training> Name=main_level/agent, Worker=0, Episode=627, Total reward=45.46, Steps=28722, Training iteration=31"
2019-10-02 11:22:20.073,"Training> Name=main_level/agent, Worker=0, Episode=626, Total reward=25.7, Steps=28605, Training iteration=31"
2019-10-02 11:22:15.072,"Training> Name=main_level/agent, Worker=0, Episode=625, Total reward=12.88, Steps=28539, Training iteration=31"
2019-10-02 11:22:12.071,"Training> Name=main_level/agent, Worker=0, Episode=624, Total reward=74.78, Steps=28496, Training iteration=31"
2019-10-02 11:22:00.067,"Training> Name=main_level/agent, Worker=0, Episode=623, Total reward=125.79, Steps=28324, Training iteration=31"
2019-10-02 11:21:46.064,"Training> Name=main_level/agent, Worker=0, Episode=622, Total reward=18.25, Steps=28127, Training iteration=31"
2019-10-02 11:21:43.063,"Training> Name=main_level/agent, Worker=0, Episode=621, Total reward=71.51, Steps=28090, Training iteration=31"
2019-10-02 11:21:30.059,Uploaded 3 files for checkpoint 31
2019-10-02 11:21:30.059,INFO:tensorflow:Froze 11 variables.
2019-10-02 11:21:30.059,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 11:21:30.059,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_31.pb
2019-10-02 11:21:28.058,Checkpoint> Saving in path=['./checkpoint/31_Step-27921.ckpt']
2019-10-02 11:21:27.058,"Policy training> Surrogate loss=-0.12713095545768738, KL divergence=0.03272349759936333, Entropy=1.7910842895507812, training epoch=9, learning_rate=3e-05"
2019-10-02 11:21:21.344,"Policy training> Surrogate loss=-0.11856517940759659, KL divergence=0.031303130090236664, Entropy=1.8008419275283813, training epoch=8, learning_rate=3e-05"
2019-10-02 11:21:15.019,"Policy training> Surrogate loss=-0.11723463237285614, KL divergence=0.029865242540836334, Entropy=1.795989990234375, training epoch=7, learning_rate=3e-05"
2019-10-02 11:21:08.859,"Policy training> Surrogate loss=-0.10747212916612625, KL divergence=0.028677796944975853, Entropy=1.8035264015197754, training epoch=6, learning_rate=3e-05"
2019-10-02 11:21:02.564,"Policy training> Surrogate loss=-0.10298158973455429, KL divergence=0.028632430359721184, Entropy=1.7969177961349487, training epoch=5, learning_rate=3e-05"
2019-10-02 11:20:57.557,"Policy training> Surrogate loss=-0.09534495323896408, KL divergence=0.027069825679063797, Entropy=1.8003484010696411, training epoch=4, learning_rate=3e-05"
2019-10-02 11:20:51.282,"Policy training> Surrogate loss=-0.08280636370182037, KL divergence=0.028614157810807228, Entropy=1.8194899559020996, training epoch=3, learning_rate=3e-05"
2019-10-02 11:20:44.601,"Policy training> Surrogate loss=-0.06798628717660904, KL divergence=0.026530517265200615, Entropy=1.8069745302200317, training epoch=2, learning_rate=3e-05"
2019-10-02 11:20:38.515,"Policy training> Surrogate loss=-0.03995848819613457, KL divergence=0.02543705515563488, Entropy=1.7990329265594482, training epoch=1, learning_rate=3e-05"
2019-10-02 11:20:31.962,"Policy training> Surrogate loss=0.015807924792170525, KL divergence=0.012218169867992401, Entropy=1.7567516565322876, training epoch=0, learning_rate=3e-05"
2019-10-02 11:20:24.629,"Training> Name=main_level/agent, Worker=0, Episode=620, Total reward=25.16, Steps=27921, Training iteration=30"
2019-10-02 11:20:20.446,"Training> Name=main_level/agent, Worker=0, Episode=619, Total reward=9.0, Steps=27871, Training iteration=30"
2019-10-02 11:20:18.446,"Training> Name=main_level/agent, Worker=0, Episode=618, Total reward=23.29, Steps=27847, Training iteration=30"
2019-10-02 11:20:14.444,"Training> Name=main_level/agent, Worker=0, Episode=617, Total reward=29.13, Steps=27802, Training iteration=30"
2019-10-02 11:20:11.443,"Training> Name=main_level/agent, Worker=0, Episode=616, Total reward=37.74, Steps=27754, Training iteration=30"
2019-10-02 11:20:05.442,"Training> Name=main_level/agent, Worker=0, Episode=615, Total reward=35.16, Steps=27673, Training iteration=30"
2019-10-02 11:19:59.440,"Training> Name=main_level/agent, Worker=0, Episode=614, Total reward=24.32, Steps=27595, Training iteration=30"
2019-10-02 11:19:55.439,"Training> Name=main_level/agent, Worker=0, Episode=613, Total reward=33.32, Steps=27548, Training iteration=30"
2019-10-02 11:19:50.437,"Training> Name=main_level/agent, Worker=0, Episode=612, Total reward=31.51, Steps=27466, Training iteration=30"
2019-10-02 11:19:44.435,"Training> Name=main_level/agent, Worker=0, Episode=611, Total reward=38.61, Steps=27391, Training iteration=30"
2019-10-02 11:19:38.434,"Training> Name=main_level/agent, Worker=0, Episode=610, Total reward=13.27, Steps=27314, Training iteration=30"
2019-10-02 11:19:36.433,"Training> Name=main_level/agent, Worker=0, Episode=609, Total reward=58.23, Steps=27293, Training iteration=30"
2019-10-02 11:19:27.430,"Training> Name=main_level/agent, Worker=0, Episode=608, Total reward=9.84, Steps=27156, Training iteration=30"
2019-10-02 11:19:25.429,"Training> Name=main_level/agent, Worker=0, Episode=607, Total reward=12.01, Steps=27136, Training iteration=30"
2019-10-02 11:19:22.428,"Training> Name=main_level/agent, Worker=0, Episode=606, Total reward=18.86, Steps=27106, Training iteration=30"
2019-10-02 11:19:19.427,"Training> Name=main_level/agent, Worker=0, Episode=605, Total reward=16.07, Steps=27056, Training iteration=30"
2019-10-02 11:19:15.426,"Training> Name=main_level/agent, Worker=0, Episode=604, Total reward=26.83, Steps=27012, Training iteration=30"
2019-10-02 11:19:10.425,"Training> Name=main_level/agent, Worker=0, Episode=603, Total reward=71.09, Steps=26940, Training iteration=30"
2019-10-02 11:18:57.421,"Training> Name=main_level/agent, Worker=0, Episode=602, Total reward=10.68, Steps=26763, Training iteration=30"
2019-10-02 11:18:56.421,"Training> Name=main_level/agent, Worker=0, Episode=601, Total reward=25.63, Steps=26745, Training iteration=30"
2019-10-02 11:18:51.419,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_30.pb
2019-10-02 11:18:50.419,Uploaded 3 files for checkpoint 30
2019-10-02 11:18:50.419,INFO:tensorflow:Froze 11 variables.
2019-10-02 11:18:50.419,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 11:18:48.418,"Policy training> Surrogate loss=-0.10369101911783218, KL divergence=0.03843707591295242, Entropy=1.7585220336914062, training epoch=9, learning_rate=3e-05"
2019-10-02 11:18:48.418,Checkpoint> Saving in path=['./checkpoint/30_Step-26696.ckpt']
2019-10-02 11:18:41.328,"Policy training> Surrogate loss=-0.1105751097202301, KL divergence=0.03965288773179054, Entropy=1.754845380783081, training epoch=8, learning_rate=3e-05"
2019-10-02 11:18:34.543,"Policy training> Surrogate loss=-0.10522952675819397, KL divergence=0.03837542235851288, Entropy=1.7713141441345215, training epoch=7, learning_rate=3e-05"
2019-10-02 11:18:28.533,"Policy training> Surrogate loss=-0.09777404367923737, KL divergence=0.03489764407277107, Entropy=1.7856690883636475, training epoch=6, learning_rate=3e-05"
2019-10-02 11:18:21.432,"Policy training> Surrogate loss=-0.09587066620588303, KL divergence=0.03337768465280533, Entropy=1.7847529649734497, training epoch=5, learning_rate=3e-05"
2019-10-02 11:18:15.236,"Policy training> Surrogate loss=-0.09528892487287521, KL divergence=0.033713199198246, Entropy=1.7835131883621216, training epoch=4, learning_rate=3e-05"
2019-10-02 11:18:08.566,"Policy training> Surrogate loss=-0.08098864555358887, KL divergence=0.032211363315582275, Entropy=1.7927347421646118, training epoch=3, learning_rate=3e-05"
2019-10-02 11:18:01.957,"Policy training> Surrogate loss=-0.06492587178945541, KL divergence=0.032622747123241425, Entropy=1.7937445640563965, training epoch=2, learning_rate=3e-05"
2019-10-02 11:17:54.474,"Policy training> Surrogate loss=-0.04979703575372696, KL divergence=0.028872918337583542, Entropy=1.8216722011566162, training epoch=1, learning_rate=3e-05"
2019-10-02 11:17:47.450,"Policy training> Surrogate loss=0.004501931834965944, KL divergence=0.01899131014943123, Entropy=1.7934321165084839, training epoch=0, learning_rate=3e-05"
2019-10-02 11:17:38.962,"Training> Name=main_level/agent, Worker=0, Episode=600, Total reward=40.42, Steps=26696, Training iteration=29"
2019-10-02 11:17:32.961,"Training> Name=main_level/agent, Worker=0, Episode=599, Total reward=17.94, Steps=26605, Training iteration=29"
2019-10-02 11:17:28.959,"Training> Name=main_level/agent, Worker=0, Episode=598, Total reward=23.79, Steps=26559, Training iteration=29"
2019-10-02 11:17:25.958,"Training> Name=main_level/agent, Worker=0, Episode=597, Total reward=15.2, Steps=26514, Training iteration=29"
2019-10-02 11:17:22.957,"Training> Name=main_level/agent, Worker=0, Episode=596, Total reward=46.28, Steps=26481, Training iteration=29"
2019-10-02 11:17:15.955,"Training> Name=main_level/agent, Worker=0, Episode=595, Total reward=39.37, Steps=26388, Training iteration=29"
2019-10-02 11:17:09.953,"Training> Name=main_level/agent, Worker=0, Episode=594, Total reward=18.69, Steps=26307, Training iteration=29"
2019-10-02 11:17:07.953,"Training> Name=main_level/agent, Worker=0, Episode=593, Total reward=36.48, Steps=26273, Training iteration=29"
2019-10-02 11:17:01.951,"Training> Name=main_level/agent, Worker=0, Episode=592, Total reward=16.2, Steps=26193, Training iteration=29"
2019-10-02 11:16:57.949,"Training> Name=main_level/agent, Worker=0, Episode=591, Total reward=39.21, Steps=26136, Training iteration=29"
2019-10-02 11:16:50.947,"Training> Name=main_level/agent, Worker=0, Episode=590, Total reward=15.07, Steps=26048, Training iteration=29"
2019-10-02 11:16:46.946,"Training> Name=main_level/agent, Worker=0, Episode=589, Total reward=14.22, Steps=26014, Training iteration=29"
2019-10-02 11:16:43.945,"Training> Name=main_level/agent, Worker=0, Episode=588, Total reward=29.46, Steps=25979, Training iteration=29"
2019-10-02 11:16:37.943,"Training> Name=main_level/agent, Worker=0, Episode=587, Total reward=16.27, Steps=25906, Training iteration=29"
2019-10-02 11:16:34.942,"Training> Name=main_level/agent, Worker=0, Episode=586, Total reward=85.56, Steps=25863, Training iteration=29"
2019-10-02 11:16:21.939,"Training> Name=main_level/agent, Worker=0, Episode=585, Total reward=42.85, Steps=25680, Training iteration=29"
2019-10-02 11:16:13.936,"Training> Name=main_level/agent, Worker=0, Episode=584, Total reward=46.82, Steps=25556, Training iteration=29"
2019-10-02 11:16:06.934,"Training> Name=main_level/agent, Worker=0, Episode=583, Total reward=44.45, Steps=25469, Training iteration=29"
2019-10-02 11:16:00.932,"Training> Name=main_level/agent, Worker=0, Episode=582, Total reward=16.92, Steps=25379, Training iteration=29"
2019-10-02 11:15:57.931,"Training> Name=main_level/agent, Worker=0, Episode=581, Total reward=25.42, Steps=25339, Training iteration=29"
2019-10-02 11:15:52.930,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_29.pb
2019-10-02 11:15:51.929,Uploaded 3 files for checkpoint 29
2019-10-02 11:15:51.929,INFO:tensorflow:Froze 11 variables.
2019-10-02 11:15:51.929,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 11:15:49.929,Checkpoint> Saving in path=['./checkpoint/29_Step-25297.ckpt']
2019-10-02 11:15:49.928,"Policy training> Surrogate loss=-0.11726345866918564, KL divergence=0.04056357592344284, Entropy=1.832754373550415, training epoch=9, learning_rate=3e-05"
2019-10-02 11:15:42.744,"Policy training> Surrogate loss=-0.11418590694665909, KL divergence=0.03790072351694107, Entropy=1.8160285949707031, training epoch=8, learning_rate=3e-05"
2019-10-02 11:15:36.215,"Policy training> Surrogate loss=-0.11261656135320663, KL divergence=0.0373971089720726, Entropy=1.8268826007843018, training epoch=7, learning_rate=3e-05"
2019-10-02 11:15:30.163,"Policy training> Surrogate loss=-0.10602220147848129, KL divergence=0.035534266382455826, Entropy=1.8218551874160767, training epoch=6, learning_rate=3e-05"
2019-10-02 11:15:24.419,"Policy training> Surrogate loss=-0.10241879522800446, KL divergence=0.0318082794547081, Entropy=1.8305518627166748, training epoch=5, learning_rate=3e-05"
2019-10-02 11:15:16.338,"Policy training> Surrogate loss=-0.09215761721134186, KL divergence=0.027268311008810997, Entropy=1.8516013622283936, training epoch=4, learning_rate=3e-05"
2019-10-02 11:15:09.758,"Policy training> Surrogate loss=-0.09088713675737381, KL divergence=0.030707472935318947, Entropy=1.8198503255844116, training epoch=3, learning_rate=3e-05"
2019-10-02 11:15:04.722,"Policy training> Surrogate loss=-0.0786610096693039, KL divergence=0.02826691046357155, Entropy=1.8364198207855225, training epoch=2, learning_rate=3e-05"
2019-10-02 11:14:57.758,"Policy training> Surrogate loss=-0.043090514838695526, KL divergence=0.02440767176449299, Entropy=1.852651596069336, training epoch=1, learning_rate=3e-05"
2019-10-02 11:14:50.998,"Policy training> Surrogate loss=0.00840293150395155, KL divergence=0.012571357190608978, Entropy=1.8406751155853271, training epoch=0, learning_rate=3e-05"
2019-10-02 11:14:42.796,"Training> Name=main_level/agent, Worker=0, Episode=580, Total reward=24.19, Steps=25297, Training iteration=28"
2019-10-02 11:14:38.781,"Training> Name=main_level/agent, Worker=0, Episode=579, Total reward=6.93, Steps=25247, Training iteration=28"
2019-10-02 11:14:36.780,"Training> Name=main_level/agent, Worker=0, Episode=578, Total reward=11.13, Steps=25225, Training iteration=28"
2019-10-02 11:14:35.779,"Training> Name=main_level/agent, Worker=0, Episode=577, Total reward=15.51, Steps=25206, Training iteration=28"
2019-10-02 11:14:32.778,"Training> Name=main_level/agent, Worker=0, Episode=576, Total reward=42.88, Steps=25175, Training iteration=28"
2019-10-02 11:14:26.777,"Training> Name=main_level/agent, Worker=0, Episode=575, Total reward=6.31, Steps=25083, Training iteration=28"
2019-10-02 11:14:23.776,"Training> Name=main_level/agent, Worker=0, Episode=574, Total reward=40.3, Steps=25065, Training iteration=28"
2019-10-02 11:14:17.774,"Training> Name=main_level/agent, Worker=0, Episode=573, Total reward=52.96, Steps=24980, Training iteration=28"
2019-10-02 11:14:09.772,"Training> Name=main_level/agent, Worker=0, Episode=572, Total reward=14.91, Steps=24862, Training iteration=28"
2019-10-02 11:14:06.771,"Training> Name=main_level/agent, Worker=0, Episode=571, Total reward=40.72, Steps=24820, Training iteration=28"
2019-10-02 11:14:00.769,"Training> Name=main_level/agent, Worker=0, Episode=570, Total reward=80.34, Steps=24737, Training iteration=28"
2019-10-02 11:13:48.765,"Training> Name=main_level/agent, Worker=0, Episode=569, Total reward=21.03, Steps=24576, Training iteration=28"
2019-10-02 11:13:45.764,"Training> Name=main_level/agent, Worker=0, Episode=568, Total reward=17.69, Steps=24527, Training iteration=28"
2019-10-02 11:13:41.763,"Training> Name=main_level/agent, Worker=0, Episode=567, Total reward=24.5, Steps=24477, Training iteration=28"
2019-10-02 11:13:37.762,"Training> Name=main_level/agent, Worker=0, Episode=566, Total reward=53.4, Steps=24423, Training iteration=28"
2019-10-02 11:13:27.759,"Training> Name=main_level/agent, Worker=0, Episode=565, Total reward=36.72, Steps=24281, Training iteration=28"
2019-10-02 11:13:19.757,"Training> Name=main_level/agent, Worker=0, Episode=564, Total reward=32.13, Steps=24176, Training iteration=28"
2019-10-02 11:13:14.755,"Training> Name=main_level/agent, Worker=0, Episode=563, Total reward=25.2, Steps=24112, Training iteration=28"
2019-10-02 11:13:10.754,"Training> Name=main_level/agent, Worker=0, Episode=562, Total reward=19.9, Steps=24058, Training iteration=28"
2019-10-02 11:13:08.753,"Training> Name=main_level/agent, Worker=0, Episode=561, Total reward=24.48, Steps=24024, Training iteration=28"
2019-10-02 11:13:02.751,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 11:13:02.751,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_28.pb
2019-10-02 11:13:01.751,Uploaded 3 files for checkpoint 28
2019-10-02 11:13:01.751,INFO:tensorflow:Froze 11 variables.
2019-10-02 11:12:59.750,Checkpoint> Saving in path=['./checkpoint/28_Step-23974.ckpt']
2019-10-02 11:12:58.750,"Policy training> Surrogate loss=-0.13620512187480927, KL divergence=0.03283717855811119, Entropy=1.9138574600219727, training epoch=9, learning_rate=3e-05"
2019-10-02 11:12:53.178,"Policy training> Surrogate loss=-0.12550359964370728, KL divergence=0.033296920359134674, Entropy=1.9109100103378296, training epoch=8, learning_rate=3e-05"
2019-10-02 11:12:48.161,"Policy training> Surrogate loss=-0.1239432618021965, KL divergence=0.030541853979229927, Entropy=1.916102409362793, training epoch=7, learning_rate=3e-05"
2019-10-02 11:12:42.880,"Policy training> Surrogate loss=-0.110631063580513, KL divergence=0.03030358999967575, Entropy=1.9203585386276245, training epoch=6, learning_rate=3e-05"
2019-10-02 11:12:36.773,"Policy training> Surrogate loss=-0.10854989290237427, KL divergence=0.028621161356568336, Entropy=1.9349614381790161, training epoch=5, learning_rate=3e-05"
2019-10-02 11:12:31.609,"Policy training> Surrogate loss=-0.09948176145553589, KL divergence=0.029269639402627945, Entropy=1.9227304458618164, training epoch=4, learning_rate=3e-05"
2019-10-02 11:12:26.572,"Policy training> Surrogate loss=-0.08587536960840225, KL divergence=0.028074074536561966, Entropy=1.9270431995391846, training epoch=3, learning_rate=3e-05"
2019-10-02 11:12:19.750,"Policy training> Surrogate loss=-0.07589109987020493, KL divergence=0.03046875074505806, Entropy=1.9197545051574707, training epoch=2, learning_rate=3e-05"
2019-10-02 11:12:14.960,"Policy training> Surrogate loss=-0.046748485416173935, KL divergence=0.03402518853545189, Entropy=1.9074608087539673, training epoch=1, learning_rate=3e-05"
2019-10-02 11:12:10.354,"Policy training> Surrogate loss=0.003867983352392912, KL divergence=0.015525110997259617, Entropy=1.9000511169433594, training epoch=0, learning_rate=3e-05"
2019-10-02 11:12:02.608,"Training> Name=main_level/agent, Worker=0, Episode=560, Total reward=28.77, Steps=23974, Training iteration=27"
2019-10-02 11:11:58.606,"Training> Name=main_level/agent, Worker=0, Episode=559, Total reward=17.1, Steps=23923, Training iteration=27"
2019-10-02 11:11:55.605,"Training> Name=main_level/agent, Worker=0, Episode=558, Total reward=50.34, Steps=23884, Training iteration=27"
2019-10-02 11:11:48.603,"Training> Name=main_level/agent, Worker=0, Episode=557, Total reward=9.88, Steps=23786, Training iteration=27"
2019-10-02 11:11:46.602,"Training> Name=main_level/agent, Worker=0, Episode=556, Total reward=20.06, Steps=23766, Training iteration=27"
2019-10-02 11:11:43.601,"Training> Name=main_level/agent, Worker=0, Episode=555, Total reward=40.24, Steps=23724, Training iteration=27"
2019-10-02 11:11:37.599,"Training> Name=main_level/agent, Worker=0, Episode=554, Total reward=43.54, Steps=23642, Training iteration=27"
2019-10-02 11:11:30.597,"Training> Name=main_level/agent, Worker=0, Episode=553, Total reward=24.52, Steps=23545, Training iteration=27"
2019-10-02 11:11:25.596,"Training> Name=main_level/agent, Worker=0, Episode=552, Total reward=10.41, Steps=23482, Training iteration=27"
2019-10-02 11:11:23.595,"Training> Name=main_level/agent, Worker=0, Episode=551, Total reward=24.33, Steps=23459, Training iteration=27"
2019-10-02 11:11:18.594,"Training> Name=main_level/agent, Worker=0, Episode=550, Total reward=35.91, Steps=23398, Training iteration=27"
2019-10-02 11:11:13.592,"Training> Name=main_level/agent, Worker=0, Episode=549, Total reward=14.45, Steps=23324, Training iteration=27"
2019-10-02 11:11:10.591,"Training> Name=main_level/agent, Worker=0, Episode=548, Total reward=25.13, Steps=23288, Training iteration=27"
2019-10-02 11:11:06.590,"Training> Name=main_level/agent, Worker=0, Episode=547, Total reward=6.43, Steps=23236, Training iteration=27"
2019-10-02 11:11:04.589,"Training> Name=main_level/agent, Worker=0, Episode=546, Total reward=34.01, Steps=23216, Training iteration=27"
2019-10-02 11:10:59.588,"Training> Name=main_level/agent, Worker=0, Episode=545, Total reward=17.39, Steps=23147, Training iteration=27"
2019-10-02 11:10:55.587,"Training> Name=main_level/agent, Worker=0, Episode=544, Total reward=40.98, Steps=23103, Training iteration=27"
2019-10-02 11:10:49.585,"Training> Name=main_level/agent, Worker=0, Episode=543, Total reward=22.81, Steps=23011, Training iteration=27"
2019-10-02 11:10:46.584,"Training> Name=main_level/agent, Worker=0, Episode=542, Total reward=35.08, Steps=22976, Training iteration=27"
2019-10-02 11:10:40.582,"Training> Name=main_level/agent, Worker=0, Episode=541, Total reward=23.09, Steps=22899, Training iteration=27"
2019-10-02 11:10:35.581,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_27.pb
2019-10-02 11:10:34.580,Uploaded 3 files for checkpoint 27
2019-10-02 11:10:34.580,INFO:tensorflow:Froze 11 variables.
2019-10-02 11:10:34.580,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 11:10:33.580,Checkpoint> Saving in path=['./checkpoint/27_Step-22853.ckpt']
2019-10-02 11:10:32.579,"Policy training> Surrogate loss=-0.11429411172866821, KL divergence=0.03178931400179863, Entropy=1.9478200674057007, training epoch=9, learning_rate=3e-05"
2019-10-02 11:10:26.054,"Policy training> Surrogate loss=-0.11390519142150879, KL divergence=0.03143630921840668, Entropy=1.9529590606689453, training epoch=8, learning_rate=3e-05"
2019-10-02 11:10:18.858,"Policy training> Surrogate loss=-0.10648437589406967, KL divergence=0.03337983042001724, Entropy=1.9535850286483765, training epoch=7, learning_rate=3e-05"
2019-10-02 11:10:12.837,"Policy training> Surrogate loss=-0.10307200998067856, KL divergence=0.029014524072408676, Entropy=1.9439561367034912, training epoch=6, learning_rate=3e-05"
2019-10-02 11:10:05.458,"Policy training> Surrogate loss=-0.09070192277431488, KL divergence=0.028549304232001305, Entropy=1.947333574295044, training epoch=5, learning_rate=3e-05"
2019-10-02 11:09:59.360,"Policy training> Surrogate loss=-0.08883072435855865, KL divergence=0.027307191863656044, Entropy=1.966535210609436, training epoch=4, learning_rate=3e-05"
2019-10-02 11:09:53.183,"Policy training> Surrogate loss=-0.07875939458608627, KL divergence=0.031229406595230103, Entropy=1.95403254032135, training epoch=3, learning_rate=3e-05"
2019-10-02 11:09:45.471,"Policy training> Surrogate loss=-0.06480149179697037, KL divergence=0.027586523443460464, Entropy=1.9655921459197998, training epoch=2, learning_rate=3e-05"
2019-10-02 11:09:39.422,"Policy training> Surrogate loss=-0.04822622239589691, KL divergence=0.02566266618669033, Entropy=1.965537667274475, training epoch=1, learning_rate=3e-05"
2019-10-02 11:09:33.323,"Policy training> Surrogate loss=0.012738430872559547, KL divergence=0.021035457029938698, Entropy=1.9539821147918701, training epoch=0, learning_rate=3e-05"
2019-10-02 11:09:24.445,"Training> Name=main_level/agent, Worker=0, Episode=540, Total reward=58.59, Steps=22853, Training iteration=26"
2019-10-02 11:09:16.443,"Training> Name=main_level/agent, Worker=0, Episode=539, Total reward=11.21, Steps=22746, Training iteration=26"
2019-10-02 11:09:14.442,"Training> Name=main_level/agent, Worker=0, Episode=538, Total reward=27.1, Steps=22721, Training iteration=26"
2019-10-02 11:09:10.441,"Training> Name=main_level/agent, Worker=0, Episode=537, Total reward=23.86, Steps=22666, Training iteration=26"
2019-10-02 11:09:06.440,"Training> Name=main_level/agent, Worker=0, Episode=536, Total reward=8.07, Steps=22621, Training iteration=26"
2019-10-02 11:09:05.440,"Training> Name=main_level/agent, Worker=0, Episode=535, Total reward=34.09, Steps=22600, Training iteration=26"
2019-10-02 11:08:59.438,"Training> Name=main_level/agent, Worker=0, Episode=534, Total reward=47.71, Steps=22530, Training iteration=26"
2019-10-02 11:08:52.436,"Training> Name=main_level/agent, Worker=0, Episode=533, Total reward=43.38, Steps=22426, Training iteration=26"
2019-10-02 11:08:46.434,"Training> Name=main_level/agent, Worker=0, Episode=532, Total reward=32.38, Steps=22337, Training iteration=26"
2019-10-02 11:08:41.432,"Training> Name=main_level/agent, Worker=0, Episode=531, Total reward=62.11, Steps=22268, Training iteration=26"
2019-10-02 11:08:31.429,"Training> Name=main_level/agent, Worker=0, Episode=530, Total reward=14.42, Steps=22133, Training iteration=26"
2019-10-02 11:08:29.429,"Training> Name=main_level/agent, Worker=0, Episode=529, Total reward=29.15, Steps=22108, Training iteration=26"
2019-10-02 11:08:24.427,"Training> Name=main_level/agent, Worker=0, Episode=528, Total reward=17.02, Steps=22051, Training iteration=26"
2019-10-02 11:08:21.426,"Training> Name=main_level/agent, Worker=0, Episode=527, Total reward=7.59, Steps=22009, Training iteration=26"
2019-10-02 11:08:19.425,"Training> Name=main_level/agent, Worker=0, Episode=526, Total reward=28.39, Steps=21987, Training iteration=26"
2019-10-02 11:08:14.424,"Training> Name=main_level/agent, Worker=0, Episode=525, Total reward=31.41, Steps=21913, Training iteration=26"
2019-10-02 11:08:08.422,"Training> Name=main_level/agent, Worker=0, Episode=524, Total reward=29.49, Steps=21844, Training iteration=26"
2019-10-02 11:08:03.421,"Training> Name=main_level/agent, Worker=0, Episode=523, Total reward=35.19, Steps=21773, Training iteration=26"
2019-10-02 11:07:57.419,"Training> Name=main_level/agent, Worker=0, Episode=522, Total reward=50.83, Steps=21691, Training iteration=26"
2019-10-02 11:07:49.416,"Training> Name=main_level/agent, Worker=0, Episode=521, Total reward=14.26, Steps=21576, Training iteration=26"
2019-10-02 11:07:46.415,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_26.pb
